,12	  ,12	    ,15	      ,14	,21	  ,26	    ,25
,69	  ,88	    ,87	      ,87	,93	  ,114	    ,113
,162	  ,195	    ,172      ,193	,194	  ,278	    ,219
,294	  ,329	    ,320      ,344	,325	  ,403	    ,366
,463	  ,531	    ,483      ,515	,527	  ,563	    ,569
,657	  ,722	    ,689      ,727	,755	  ,806	    ,795
,898	  ,997	    ,943      ,999	,1005	  ,1025	    ,1053
,1191	  ,1300	    ,1213     ,1297	,1289	  ,1338	    ,1347
,1473	  ,1599	    ,1525     ,1625	,1614	  ,1700	    ,1668
,1816	  ,1962	    ,1872     ,1966	,1967	  ,2051	    ,2030
,2190	  ,2363	    ,2262     ,2374	,2347	  ,2431	    ,2428
